s,F1, F2, F3, T1, T2, T3, T4, T_D40, T5, T6, TOELE, T_T_1, T_T_2, f, s_k, s_k2, k, s_V, s_V_K, r_tilde, T_BP1, T_BP2, T_WT1, T_WT2, T_V, T_V2, m, r, T_V_tilde, reglerguete_Misch , reglerguete_K, reglerguete_stellgroesse, reihenfolge
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.98, 77.97, 79.97, 79.97, 77.97, 77.97, -2.00, 78.00, 0.03, -0.01, 77.98, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.98, -0.00, 0.0184, 0.21, 77.98, 0.14, 0.57, 0.00,     4050.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.98, 77.97, 79.97, 79.97, 77.97, 77.97, -2.00, 78.00, 0.03, -0.01, 77.98, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.98, -0.00, 0.0184, 0.21, 77.98, 0.14, 0.57, 0.00,     4051.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.98, 77.98, 79.97, 79.97, 77.97, 77.97, -2.00, 78.00, 0.03, -0.01, 77.98, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.98, -0.00, 0.0184, 0.21, 77.98, 0.14, 0.57, 0.00,     4052.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.98, 77.98, 79.97, 79.97, 77.97, 77.97, -2.00, 78.00, 0.03, -0.01, 77.99, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.98, -0.00, 0.0184, 0.21, 77.98, 0.14, 0.57, 0.00,     4053.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.98, 77.98, 79.97, 79.97, 77.97, 77.97, -2.00, 78.00, 0.03, -0.01, 77.99, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.98, -0.00, 0.0184, 0.21, 77.98, 0.14, 0.57, 0.00,     4054.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.98, 77.98, 79.97, 79.97, 77.97, 77.97, -2.00, 78.00, 0.03, -0.01, 77.99, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.98, -0.00, 0.0184, 0.21, 77.99, 0.14, 0.57, 0.00,     4055.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.98, 77.98, 79.97, 79.97, 77.97, 77.97, -2.00, 78.00, 0.03, -0.01, 77.99, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.98, -0.00, 0.0184, 0.21, 77.99, 0.14, 0.57, 0.00,     4056.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.98, 77.98, 79.97, 79.97, 77.97, 77.97, -2.00, 78.00, 0.03, -0.01, 77.99, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.98, -0.00, 0.0184, 0.21, 77.99, 0.14, 0.57, 0.00,     4057.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.99, 77.98, 79.97, 79.97, 77.98, 77.97, -2.00, 78.00, 0.03, -0.01, 77.99, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.99, -0.00, 0.0184, 0.21, 77.99, 0.14, 0.57, 0.00,     4059.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.99, 77.98, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.03, -0.01, 77.99, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.99, -0.00, 0.0184, 0.21, 77.99, 0.14, 0.57, 0.00,     4060.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.99, 77.98, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, -0.01, 77.99, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.99, -0.00, 0.0184, 0.21, 77.99, 0.14, 0.57, 0.00,     4061.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.99, 77.99, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, -0.01, 77.99, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.99, -0.00, 0.0184, 0.21, 77.99, 0.14, 0.57, 0.00,     4062.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.99, 77.99, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, -0.00, 77.99, 0.00, 0.19, 90.00, 90.00, 26.18, 26.18, 77.99, -0.00, 0.0184, 0.21, 77.99, 0.14, 0.57, 0.00,     4063.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.99, 77.99, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, -0.00, 77.99, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 77.99, -0.00, 0.0184, 0.21, 77.99, 0.14, 0.57, 0.00,     4064.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.99, 77.99, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, -0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 77.99, 0.00, 0.0184, 0.21, 77.99, 0.14, 0.57, 0.00,     4065.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.99, 77.99, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, -0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 77.99, 0.00, 0.0184, 0.21, 77.99, 0.14, 0.57, 0.00,     4066.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.99, 77.99, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, -0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 77.99, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4067.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.99, 77.99, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, -0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 77.99, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4068.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 77.99, 77.99, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 77.99, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4070.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 78.00, 77.99, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4071.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 78.00, 77.99, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4072.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 78.00, 77.99, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4073.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 78.00, 78.00, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4074.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 78.00, 78.00, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4075.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 78.00, 78.00, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, 0.00, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4076.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 78.00, 78.00, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, 0.01, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4077.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 78.00, 78.00, 79.98, 79.97, 77.98, 77.97, -2.00, 78.00, 0.02, 0.01, 78.00, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4078.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 78.00, 78.00, 79.98, 79.97, 77.98, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4079.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 78.00, 78.00, 79.98, 79.97, 77.98, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.00, 0.14, 0.57, 0.00,     4081.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.02, 27.02, 78.00, 78.00, 79.98, 79.97, 77.98, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4082.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.00, 78.00, 79.98, 79.98, 77.98, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4083.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.00, 78.00, 79.98, 79.98, 77.98, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.00, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4084.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.00, 79.98, 79.98, 77.98, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4085.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.00, 79.98, 79.98, 77.98, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4086.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.00, 79.98, 79.98, 77.98, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4087.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.98, 79.98, 77.98, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4088.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.98, 79.98, 77.98, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4089.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.98, 79.98, 77.98, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4090.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.98, 79.98, 77.98, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4092.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.98, 79.98, 77.99, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4093.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4094.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.18, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4095.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.02, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.17, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4096.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.17, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4097.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.17, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4098.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.01, 78.01, 0.00, 0.19, 90.00, 90.00, 26.17, 26.17, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4099.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4100.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.01, 0.00, 0.0184, 0.21, 78.01, 0.14, 0.57, 0.00,     4101.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.01, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4103.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.01, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4104.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.01, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.01, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4105.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.02, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4106.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.02, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4107.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.02, 78.01, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4108.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.02, 78.02, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4109.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.02, 78.02, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4110.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.01, 27.02, 78.02, 78.02, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4111.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.98, 77.99, 77.98, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4112.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.98, 77.99, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4114.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.98, 77.99, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4115.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.98, 77.99, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4116.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.99, 77.99, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4117.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.99, 77.99, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4118.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.99, 77.99, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4119.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.99, 77.99, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4120.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.99, 77.99, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4121.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.99, 77.99, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4122.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.99, 77.99, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4123.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.99, 77.99, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4125.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 79.99, 79.99, 77.99, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4126.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 80.00, 79.99, 78.00, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4127.20
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 80.00, 79.99, 78.00, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4128.30
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 80.00, 79.99, 78.00, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4129.40
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 80.00, 79.99, 78.00, 77.99, -2.00, 78.00, 0.01, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4130.50
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 80.00, 79.99, 78.00, 77.99, -2.00, 78.00, 0.00, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.16, 26.17, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4131.60
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 80.00, 79.99, 78.00, 77.99, -2.00, 78.00, 0.00, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.15, 26.16, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4132.70
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 80.00, 79.99, 78.00, 77.99, -2.00, 78.00, 0.00, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.15, 26.16, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4133.80
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 80.00, 79.99, 78.00, 77.99, -2.00, 78.00, 0.00, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.15, 26.16, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4134.90
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 80.00, 79.99, 78.00, 77.99, -2.00, 78.00, 0.00, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.15, 26.16, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4136.00
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 80.00, 79.99, 78.00, 77.99, -2.00, 78.00, 0.00, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.15, 26.16, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4137.10
80.00,0.00, 0.00, 0.00, 90.00, 90.00, 27.00, 27.01, 78.02, 78.02, 80.00, 79.99, 78.00, 77.99, -2.00, 78.00, 0.00, 0.02, 78.02, 0.00, 0.19, 90.00, 90.00, 26.15, 26.16, 78.02, 0.00, 0.0184, 0.21, 78.02, 0.14, 0.57, 0.00,     4138.20
